ASSOC_ID,FEATURE,DRUG_ID,DRUG_NAME,DRUG_TARGET,N_FEATURE_neg,N_FEATURE_pos,FEATURE_pos_logIC50_MEAN,FEATURE_neg_logIC50_MEAN,FEATURE_delta_MEAN_IC50,FEATURE_IC50_effect_size,FEATURE_neg_Glass_delta,FEATURE_pos_Glass_delta,FEATURE_neg_IC50_sd,FEATURE_pos_IC50_sd,FEATURE_IC50_T_pval,ANOVA_FEATURE_pval,ANOVA_TISSUE_pval,ANOVA_MSI_pval,ANOVA_MEDIA_pval,ANOVA_FEATURE_FDR
61,Transportation,3,success,Hijacking,3418,38,63.1578947368421,83.9672322995904,-20.809337562748304,0.5647302941285217,0.5670685298157362,0.4256780700427138,36.696336454273194,48.885152952935144,0.0005426044376114454,0.0005426044376112296,,,,1.4561368268353818
62,Israel,3,success,Hijacking,3439,17,52.94117647058823,83.89066589124745,-30.94948942065922,0.8399105900127353,0.8417724770292555,0.6015499466062916,36.767048418932305,51.44957554275265,0.0005579256526482193,0.0005579256526478175,,,,1.4670261278716825
63,Telecommunication,3,success,Hijacking,3445,11,45.45454545454545,83.86066763425254,-38.40612217970708,1.0422661606631578,1.0437956364794263,0.7354212495730701,36.7946759283699,52.22329678670935,0.0005645854982039688,0.0005645854982035186,,,,1.4670261278716825
64,Nebraska,3,success,Hijacking,3432,24,58.333333333333336,83.91608391608392,-25.582750582750585,0.6942226503164561,0.6962503918478803,0.5079871865041286,36.743606728683915,50.36101551853349,0.0007089474778030147,0.0007089474778027037,,,,1.813354720567228
65,Private Citizens & Property,2,nkillus,Hijacking,1767,325,8.88,0.3638936049801924,8.516106395019808,0.2037234527737272,1.4191834728339296,0.08091977538541226,6.000708546876059,105.24134989819858,0.0007506706634387814,0.0007506706634384759,,,,1.8905351939212076
66,British Columbia,3,success,Hijacking,3450,6,33.333333333333336,83.82608695652173,-50.4927536231884,1.3701415043338174,1.3710994497196969,0.9777879694338144,36.82647063530729,51.63977794943222,0.0008073390116962092,0.0008073390116962325,,,,2.002445397192019
67,New York,3,success,Hijacking,2941,515,78.83495145631068,84.59707582454948,-5.762124368238801,0.15634560916147258,0.1595987612524345,0.14092613329711404,36.10381636436985,40.887550331708425,0.001074488781584791,0.0010744887815837966,,,,2.6252807991830966
68,India,1,nkill,Hijacking,3355,8,41.25,1.3669150521609539,39.883084947839045,1.1559157909585158,1.168613034377856,0.34302398728598327,34.128564182130596,116.26908445498313,0.00110354649930617,0.001103546499306425,,,,2.6566259108303196
69,District of Columbia,7,nhostkid,Hijacking,172,5,-56.6,-3.4593023255813953,-53.140697674418604,1.5007907036888446,1.5313677835921737,0.9150228876264276,34.70145986078206,58.07581252122092,0.0011400632174508297,0.0011400632174508307,,,,2.6992763885016924
70,New York,5,nwound,Hijacking,2833,502,33.430278884462155,1.6763148605718319,31.753964023890322,0.15751670017224034,1.2489572841274879,0.06148689576681926,25.424379542390355,516.434658602915,0.0011542415833532267,0.0011542415833544193,,,,2.6992763885016924
71,Incendiary,7,nhostkid,Hijacking,170,7,38.285714285714285,-6.741176470588235,45.02689075630252,1.2713808316242574,1.2675172437420243,1.3971845456152854,35.52369088358278,32.226874322084484,0.001185135697731771,0.001185135697731768,,,,2.7048111516017004
72,Melee,8,nhostkidus,Hijacking,162,15,16.2,-2.1790123456790123,18.379012345679012,0.8891300351066049,0.923248503575994,0.6565009692203682,19.90689643632464,27.99540778668632,0.001193620593045598,0.0011936205930455919,,,,2.7048111516017004
73,Hostage Taking (Barricade Incident),7,nhostkid,Hijacking,151,26,-26.076923076923077,-1.3245033112582782,-24.752419765664797,0.6988450588510106,0.7651962075461068,0.49472457086704347,32.3478076884919,50.032727750481946,0.0012061772392603632,0.0012061772392603794,,,,2.7048111516017004
74,Pagan Sect of the Mountain,3,success,Hijacking,3447,9,44.44444444444444,83.8410211778358,-39.396576733391356,1.0688897637117183,1.0701884162095423,0.747497486946677,36.81274823822942,52.70462766947299,0.001374818642427784,0.0013748186424264275,,,,3.041321780610894
